Command	Result
{ end }	{ end }
{ enter }	{ enter }
{ escape }	{ escape }
{ home }	{ home }
{ insert }	{ insert }
{ pagedown }	{ pagedown }
{ pageup }	{ pageup }
{ space }	{ space }
{ tab }	{ tab }
{ delete }	{ backspace }
{ forward delete }	{ delete }
{ page up }	{ pageup }
{ page down }	{ pagedown }
{ menu key }	{ menu }
{ print screen }	{ printscr }
