Command	Result
{ alfa }	{ a }
{ bat }	{ b }
{ cap }	{ c }
{ delta }	{ d }
{ echo }	{ e }
{ fine }	{ f }
{ golf }	{ g }
{ hotel }	{ h }
{ sit }	{ i }
{ jury }	{ j }
{ kilo }	{ k }
{ look }	{ l }
{ made }	{ m }
{ near }	{ n }
{ odd }	{ o }
{ papa }	{ p }
{ quebec }	{ q }
{ red }	{ r }
{ sun }	{ s }
{ trap }	{ t }
{ urge }	{ u }
{ vest }	{ v }
{ whiskey }	{ w }
{ plex }	{ x }
{ yank }	{ y }
{ zulu }	{ z }
